Tender,Difference Bid/PTE,Winner,Competitors,Legal_entity_type,Site,Capital,Pre-Tender Estimate (PTE),Bid_value,Cartel_name,Collusive_competitor,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
58,11.89,0,754600823,11,1008.42401123047,525200.0,365823.64,32232720.92,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.28,0,791970015,11,14.2889986038208,50000.0,365823.64,29529284.22,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,13.36,0,833090962,5,29.9580020904541,80000.0,365823.64,31694960.17,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.65,0,916510365,7,182.921005249023,80000.0,365823.64,29759753.11,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.02,0,954800165,10,118.512001037598,1033000.0,365823.64,29258574.73,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.1,0,982520017,10,3.20499992370605,5500000.0,365823.64,29229308.84,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,19.19,0,1158780013,11,8.59700012207031,99000.0,365823.64,29562208.35,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.64,0,1183530060,11,68.1060028076172,10400.0,365823.64,29763411.35,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,5.98,0,1200840054,10,32.435001373291,572000.0,365823.64,34394738.63,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,4.01,0,1227390372,7,209.093994140625,80000.0,365823.64,35115411.2,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,14.27,0,578240079,11,29.9580020904541,2522000.0,365823.64,31362060.66,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,20.61,0,613340983,11,159.755996704102,516500.0,365823.64,29042738.78,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.62,0,1258060019,11,14.3979997634888,15000.0,365823.64,29039080.54,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,15.38,0,1400130132,9,102.063003540039,5164.56884765625,365823.64,30955996.42,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.1,0,1418340012,11,2.31399989128113,15000.0,365823.64,29595132.48,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,12.5,0,1506690062,11,90.8199996948242,50000.0,365823.64,32009568.5,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.62,0,1531680302,7,29.9580020904541,80000.0,365823.64,29404904.18,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.99,0,636510984,10,159.755996704102,10000000.0,365823.64,28903725.8,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.76,0,1698290010,11,3.64099907875061,100000.0,365823.64,29719512.51,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,19.43,0,1699410765,12,628.789978027344,32585.33984375,365823.64,29474410.67,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.98,1,1801760834,11,875.002990722656,10200.0,365823.64,29639031.31,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.39,0,1807520018,7,29.9939994812012,80000.0,365823.64,29854867.26,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.9,0,1993750288,0,241.399993896484,10076.0,365823.64,28936649.92,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.97,0,2084900238,11,177.315002441406,100000.0,365823.64,29276865.91,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,14.37,0,2265260139,11,108.228996276855,10200.0,365823.64,31325478.29,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.5,0,2452700012,7,1.38499987125397,80000.0,365823.64,29448803.02,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,11.89,0,2488620960,0,94.4420013427734,41400.0,365823.64,32232720.92,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.85,0,2525270019,10,0.0,1136000.0,365823.64,29686588.39,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,18.99,0,2622650014,10,19.996000289917,1000000.0,365823.64,29635373.08,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,20.47,0,2975240017,9,14.3979997634888,2400.0,365823.64,29093954.09,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,3.33,0,3777090014,10,30.0219993591309,12000000.0,365823.64,35364171.28,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,20.4,0,3864590017,11,2.59899997711182,10400.0,365823.64,29119561.74,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,12.47,0,3888260829,11,997.60107421875,51134.0,365823.64,32020543.21,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,17.9,0,3983490016,7,30.0219993591309,80000.0,365823.64,30034120.84,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.81,0,3983950019,11,4.21600008010864,500000.0,365823.64,29701221.33,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,13.1,0,4046870822,11,995.507019042969,60000.0,365823.64,31790074.32,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.04,0,4108590011,11,6.91599988937378,90000.0,365823.64,29617081.89,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,19.32,0,4138380011,9,28.8509998321533,640.200012207031,365823.64,29514651.28,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,18.54,0,4724200011,11,4.54400014877319,31000.0,365823.64,29799993.71,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,18.45,0,4918730013,0,5.36900043487549,5164.56005859375,365823.64,29832917.84,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,20.15,0,5003380010,0,3.15499997138977,6197.48291015625,365823.64,29211017.65,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.06,0,798580965,12,94.4420013427734,315000.0,365823.64,29243941.78,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.74,0,5611770016,11,0.0,10400.0,365823.64,29361005.35,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.37,0,5664200010,9,4.8600001335144,7800.0,365823.64,29496360.09,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,19.14,0,5808040017,11,3.13099980354309,10400.0,365823.64,29580499.53,1,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,1
58,18.26,0,5947090014,11,1.59599995613098,10400.0,365823.64,29902424.33,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,14.6,0,6322090017,7,4.8600001335144,80000.0,365823.64,31241338.86,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,17.48,0,6617600017,11,1.59599995613098,10400.0,365823.64,30187766.77,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,18.15,0,7573200016,11,4.54400014877319,100000.0,365823.64,29942664.93,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,7.05,0,9363310013,11,31.8479995727539,119000.0,365823.64,34003307.34,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,15.64,0,9590120151,11,78.8430023193359,51480.0,365823.64,30860882.27,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,3.05,0,526930060,11,86.8679962158203,520000.0,365823.64,35466601.9,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,20.84,0,364,5,29.9580020904541,80000.0,365823.64,28958599.34,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,6.06,0,411,5,29.9580020904541,80000.0,365823.64,34365472.74,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,21.0,0,457,5,29.9580020904541,80000.0,365823.64,28900067.56,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,13.47,0,469,5,29.9580020904541,80000.0,365823.64,31654719.57,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,19.81,0,588,5,29.9580020904541,80000.0,365823.64,29335397.69,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,14.8,0,607,5,29.9580020904541,80000.0,365823.64,31168174.13,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,12.37,0,617,5,29.9580020904541,80000.0,365823.64,32057125.57,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,13.73,0,715410130,4,97.1790008544922,5000.0,365823.64,31559605.42,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
58,16.85,0,1872030836,4,29.9580020904541,80000.0,365823.64,30418235.67,0,0,83,0.0573,0.2272,0.0001,0.0022,1.6155,1.5804,0.4555,0
59,17.0,0,80170392,3,255.390029907227,80000.0,645571.12,53582402.96,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,12.24,0,120560826,11,991.444030761719,77468.5390625,645571.12,56655321.49,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,18.25,0,136170081,0,130.928009033203,30987.4140625,645571.12,52775439.06,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.82,0,140990409,5,251.89599609375,80000.0,645571.12,53053034.64,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,3.9,0,185120045,10,69.0830001831055,2000000.0,645571.12,62039384.63,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.44,0,238930010,11,0.347000002861023,208000.0,645571.12,53943922.79,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.26,0,280190356,2,193.764022827148,80000.0,645571.12,54060125.59,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.0,0,416500379,3,207.722030639648,80000.0,645571.12,56164687.44,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,15.85,0,447840356,7,169.102996826172,80000.0,645571.12,54324809.75,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.51,0,467480018,11,0.0,104000.0,645571.12,53253161.69,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.22,0,486000011,10,3.64099907875061,224640.0,645571.12,54085948.43,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.82,0,494890015,10,1.82700002193451,650000.0,645571.12,53698605.76,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.13,0,502110018,10,0.346000015735626,234000.0,645571.12,54144049.83,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.55,0,514370014,11,6.44000005722046,36000.0,645571.12,53872909.96,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.76,0,519990014,10,4.41699981689453,780000.0,645571.12,53737340.03,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.85,0,529300014,0,77.5220184326172,20658.275390625,645571.12,53679238.63,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.21,0,585250079,11,77.5220184326172,98800.0,645571.12,53446833.02,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.572,0,632630075,11,1.93400001525879,4500000.0,645571.12,53213136.28,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,2.92,0,697560357,3,193.727996826172,80000.0,645571.12,62672044.33,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.99,0,754600823,11,1008.42401123047,525200.0,645571.12,55525572.03,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.83,0,833090962,5,29.9580020904541,80000.0,645571.12,55628863.41,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.91,0,916510365,7,182.921005249023,80000.0,645571.12,53640504.36,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,15.94,0,954800165,10,118.512001037598,1033000.0,645571.12,54266708.35,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,15.9,0,982520017,10,3.20499992370605,5500000.0,645571.12,54292531.19,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.34,0,1158780013,11,8.59700012207031,99000.0,645571.12,53362908.78,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.79,1,1183530060,11,68.1060028076172,10400.0,645571.12,53717972.9,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,3.75,0,1200840054,10,32.435001373291,572000.0,645571.12,62136220.3,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,4.01,0,1227390372,7,209.093994140625,80000.0,645571.12,61968371.81,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,11.0,0,578240079,11,29.9580020904541,2522000.0,645571.12,57455829.68,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,18.54,0,613340983,11,159.755996704102,516500.0,645571.12,52588223.44,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,12.61,0,1400130132,9,102.063003540039,5164.56884765625,645571.12,56416460.18,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.05,0,1418340012,11,2.31399989128113,15000.0,645571.12,53550124.4,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.63,0,1531680302,7,29.9580020904541,80000.0,645571.12,53175693.15,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,18.18,0,636510984,10,159.755996704102,10000000.0,645571.12,52820629.04,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.39,0,1698290010,11,3.64099907875061,100000.0,645571.12,53976201.34,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.4,0,1699410765,12,628.789978027344,32585.33984375,645571.12,53324174.51,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,20.18,0,1801760834,11,875.002990722656,10200.0,645571.12,51529486.8,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.3,0,1807520018,7,29.9939994812012,80000.0,645571.12,54034302.74,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,5.02,0,1993750288,0,241.399993896484,10076.0,645571.12,61316344.98,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,11.44,0,2265260139,11,108.228996276855,10200.0,645571.12,57171778.39,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.57,0,2452700012,7,1.38499987125397,80000.0,645571.12,53214427.42,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.71,0,2525270019,10,0.0,1136000.0,645571.12,53769618.58,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.87,0,2622650014,10,19.996000289917,1000000.0,645571.12,53666327.21,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,3.33,0,3777090014,10,30.0219993591309,12000000.0,645571.12,62407360.17,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,9.991,0,3888260829,11,997.60107421875,51134.0,645571.12,58107210.94,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,15.65,0,3983490016,7,30.0219993591309,80000.0,645571.12,54453923.97,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.66,0,3983950019,11,4.21600008010864,500000.0,645571.12,53801897.14,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,12.7,0,4046870822,11,995.507019042969,60000.0,645571.12,56358358.78,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.94,0,4108590011,11,6.91599988937378,90000.0,645571.12,53621137.23,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.28,0,4138380011,9,28.8509998321533,640.200012207031,645571.12,53401643.05,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.5,0,4724200011,11,4.54400014877319,31000.0,645571.12,53905188.52,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.35,0,4918730013,0,5.36900043487549,5164.56005859375,645571.12,54002024.19,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.85,0,798580965,12,94.4420013427734,315000.0,645571.12,53033667.51,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.47,0,5611770016,11,0.0,10400.0,645571.12,53278984.53,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.15,0,5664200010,9,4.8600001335144,7800.0,645571.12,53485567.29,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,17.11,0,5808040017,11,3.13099980354309,10400.0,645571.12,53511390.14,1,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,1
59,16.08,0,5947090014,11,1.59599995613098,10400.0,645571.12,54176328.39,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.2,0,6322090017,7,4.8600001335144,80000.0,645571.12,56035573.22,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.79,0,6617600017,11,1.59599995613098,10400.0,645571.12,53717972.9,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,16.02,0,7573200016,11,4.54400014877319,100000.0,645571.12,54215062.66,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,12.83,0,9590120151,11,78.8430023193359,51480.0,645571.12,56274434.53,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,2.65,0,526930060,11,86.8679962158203,520000.0,645571.12,62846348.53,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,15.6,0,364,5,29.9580020904541,80000.0,645571.12,54486202.53,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,17.95,0,411,5,29.9580020904541,80000.0,645571.12,52969110.4,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,15.67,0,469,5,29.9580020904541,80000.0,645571.12,54441012.55,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,20.08,0,588,5,29.9580020904541,80000.0,645571.12,51594043.91,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.4,0,607,5,29.9580020904541,80000.0,645571.12,55906458.99,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,14.44,0,617,5,29.9580020904541,80000.0,645571.12,55235065.03,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,13.51,0,715410130,4,97.1790008544922,5000.0,645571.12,55835446.17,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
59,22.35,0,1872030836,4,29.9580020904541,80000.0,645571.12,50128597.47,0,0,70,0.0507,0.2537,0.0279,0.5312,2.3797,1.6913,0.3574,0
60,18.66,0,80170392,3,255.390029907227,80000.0,525064.51,42708747.24,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,12.76,0,120560826,11,991.444030761719,77468.5390625,525064.51,45806627.85,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,3.22,0,136170081,0,130.928009033203,30987.4140625,525064.51,50815743.28,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,21.12,0,140990409,5,251.89599609375,80000.0,525064.51,41417088.55,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,5.05,0,185120045,10,69.0830001831055,2000000.0,525064.51,49854875.22,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.28,0,238930010,11,0.347000002861023,208000.0,525064.51,42908271.76,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.85,0,280190356,2,193.764022827148,80000.0,525064.51,43134049.5,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,14.8,0,416500379,3,207.722030639648,80000.0,525064.51,44735496.25,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,19.9,0,447840356,7,169.102996826172,80000.0,525064.51,42057667.25,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,19.2,0,467480018,11,0.0,104000.0,525064.51,42425212.41,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.98,0,486000011,10,3.64099907875061,224640.0,525064.51,43065791.11,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,18.51,0,494890015,10,1.82700002193451,650000.0,525064.51,42787506.92,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.8,0,502110018,10,0.346000015735626,234000.0,525064.51,43160302.72,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,18.38,0,514370014,11,6.44000005722046,36000.0,525064.51,42855765.31,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,18.47,1,519990014,10,4.41699981689453,780000.0,525064.51,42808509.5,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.42,0,529300014,0,77.5220184326172,20658.275390625,525064.51,43359827.24,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,8.118,0,546190893,11,959.873046875,10400.0,525064.51,48243977.31,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.93,0,585250079,11,77.5220184326172,98800.0,525064.51,42566979.83,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.515,0,632630075,11,1.93400001525879,4500000.0,525064.51,43309946.11,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,21.08,0,697560357,3,193.727996826172,80000.0,525064.51,41438091.13,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,16.27,0,754600823,11,1008.42401123047,525200.0,525064.51,43963651.42,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,12.76,0,833090962,5,29.9580020904541,80000.0,525064.51,45806627.85,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,3.5,0,860550292,11,278.377990722656,60000.0,525064.51,50668725.22,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.71,0,916510365,7,182.921005249023,80000.0,525064.51,42682494.02,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,17.6,0,954800165,10,118.512001037598,1033000.0,525064.51,43265315.62,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,17.55,0,982520017,10,3.20499992370605,5500000.0,525064.51,43291568.85,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,21.23,0,1121580011,11,2.39499998092651,41600.0,525064.51,41359331.45,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.88,0,1158780013,11,8.59700012207031,99000.0,525064.51,42593233.05,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,15.82,0,1183530060,11,68.1060028076172,10400.0,525064.51,44199930.45,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,3.12,0,1200840054,10,32.435001373291,572000.0,525064.51,50868249.73,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,4.01,0,1227390372,7,209.093994140625,80000.0,525064.51,50400942.31,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,13.63,0,578240079,11,29.9580020904541,2522000.0,525064.51,45349821.73,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,17.67,0,613340983,11,159.755996704102,516500.0,525064.51,43228561.11,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,11.83,0,1400130132,9,102.063003540039,5164.56884765625,525064.51,46294937.85,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.14,0,1418340012,11,2.31399989128113,15000.0,525064.51,42981780.79,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,19.42,0,1531680302,7,29.9580020904541,80000.0,525064.51,42309698.22,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,17.44,0,636510984,10,159.755996704102,10000000.0,525064.51,43349325.95,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
60,18.22,0,1698290010,11,3.64099907875061,100000.0,525064.51,42939775.63,1,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,1
60,19.05,0,1699410765,12,628.789978027344,32585.33984375,525064.51,42503972.08,0,0,77,0.0562,0.2436,0.0032,0.0559,1.9826,1.5983,0.4224,0
