Bid_value,Collusive_competitor,Contract_type,Tender,Date,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original,Winner
598929.6,0,3.0,14,732,2,0.1456,0.2296,0.2296,1.4142,0.0,0.0,0.5,0.0,1.0
736454.2,0,3.0,14,732,2,0.1456,0.2296,0.2296,1.4142,0.0,0.0,0.5,0.0,0.0
809469.15,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
672438.85,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
772495.8,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
691121.55,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
746967.5,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
841390.7,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
795460.45,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
772485.8,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
755360.95,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
651783.9,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,1.0
366186.1,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,1.0
385774.65,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
397640.1,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
378059.05,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
1485579.35,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,1.0,0.0
1731825.55,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,0.0,0.0
1229860.05,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,1.0,0.0
1158674.6,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,0.0,1.0
1211522.3,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,0.0,1.0
1286900.3,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,1.0,0.0
1356513.7,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,0.0,0.0
1357198.85,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,1.0,0.0
1387509.15,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,1.0,0.0
1447003.85,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,1.0,0.0
1485698.8,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,0.0,0.0
1583930.0,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,0.0,0.0
1594015.2,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,1.0,0.0
1671792.95,1,2.0,50,2196,10,0.1017,0.3799,0.0622,0.5871,-0.8653,0.1514,0.1176,0.0,0.0
763397.05,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,0.0,1.0
776714.3,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,1.0,0.0
792940.7,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,1.0,0.0
795222.55,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,0.0,0.0
830105.55,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,0.0,0.0
897459.25,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,0.0,0.0
1008437.3,1,2.0,52,366,7,0.1043,0.321,0.0174,0.2737,1.9048,1.5308,0.4421,0.0,0.0
83390.4,1,3.0,53,732,2,0.0246,0.0354,0.0354,1.4142,0.0,0.0,0.5,1.0,0.0
80538.0,1,3.0,53,732,2,0.0246,0.0354,0.0354,1.4142,0.0,0.0,0.5,0.0,1.0
515259.0,1,3.0,58,2196,4,0.0481,0.1145,0.0341,2.3238,-2.4852,-0.0682,0.25,0.0,0.0
539974.4,1,3.0,58,2196,4,0.0481,0.1145,0.0341,2.3238,-2.4852,-0.0682,0.25,1.0,0.0
555287.05,1,3.0,58,2196,4,0.0481,0.1145,0.0341,2.3238,-2.4852,-0.0682,0.25,1.0,0.0
498258.7,1,3.0,58,2196,4,0.0481,0.1145,0.0341,2.3238,-2.4852,-0.0682,0.25,1.0,1.0
179672.85,1,2.0,84,366,4,0.0447,0.1114,0.0575,38.191,0.5497,-0.8222,0.2663,1.0,0.0
184194.45,1,2.0,84,366,4,0.0447,0.1114,0.0575,38.191,0.5497,-0.8222,0.2663,1.0,0.0
188828.9,1,2.0,84,366,4,0.0447,0.1114,0.0575,38.191,0.5497,-0.8222,0.2663,1.0,0.0
169898.35,1,2.0,84,366,4,0.0447,0.1114,0.0575,38.191,0.5497,-0.8222,0.2663,1.0,1.0
83560.55,1,2.0,87,1830,3,0.1036,0.1935,0.0043,0.0392,0.0,1.7291,0.6443,0.0,1.0
83922.5,1,2.0,87,1830,3,0.1036,0.1935,0.0043,0.0392,0.0,1.7291,0.6443,1.0,0.0
99726.35,1,2.0,87,1830,3,0.1036,0.1935,0.0043,0.0392,0.0,1.7291,0.6443,0.0,0.0
38915.4,1,3.0,92,1464,3,0.0285,0.0534,0.0481,1.6358,0.0,-1.6701,0.5682,0.0,1.0
40788.85,1,3.0,92,1464,3,0.0285,0.0534,0.0481,1.6358,0.0,-1.6701,0.5682,0.0,0.0
40993.45,1,3.0,92,1464,3,0.0285,0.0534,0.0481,1.6358,0.0,-1.6701,0.5682,1.0,0.0
72886.65,1,3.0,93,1098,3,0.0831,0.1815,0.1,0.271,0.0,-0.3017,0.3333,1.0,1.0
80172.1,1,3.0,93,1098,3,0.0831,0.1815,0.1,0.271,0.0,-0.3017,0.3333,0.0,0.0
86118.5,1,3.0,93,1098,3,0.0831,0.1815,0.1,0.271,0.0,-0.3017,0.3333,0.0,0.0
98613.4,1,3.0,96,1098,4,0.254,0.8662,0.3279,0.9005,-0.1164,-0.0107,0.25,0.0,1.0
130950.3,1,3.0,96,1098,4,0.254,0.8662,0.3279,0.9005,-0.1164,-0.0107,0.25,0.0,0.0
151978.9,1,3.0,96,1098,4,0.254,0.8662,0.3279,0.9005,-0.1164,-0.0107,0.25,1.0,0.0
184027.5,1,3.0,96,1098,4,0.254,0.8662,0.3279,0.9005,-0.1164,-0.0107,0.25,0.0,0.0
108493.1,1,1.0,103,1464,3,0.0389,0.0765,0.0622,14.4541,0.0,-1.4953,0.4801,1.0,0.0
109950.1,1,1.0,103,1464,3,0.0389,0.0765,0.0622,14.4541,0.0,-1.4953,0.4801,1.0,0.0
102140.4,1,1.0,103,1464,3,0.0389,0.0765,0.0622,14.4541,0.0,-1.4953,0.4801,1.0,1.0
46800.6,1,1.0,105,1464,3,0.0439,0.0834,0.0761,0.1843,0.0,-1.6846,0.5801,1.0,0.0
46488.85,1,1.0,105,1464,3,0.0439,0.0834,0.0761,0.1843,0.0,-1.6846,0.5801,1.0,0.0
43199.8,1,1.0,105,1464,3,0.0439,0.0834,0.0761,0.1843,0.0,-1.6846,0.5801,1.0,1.0
25927.85,1,3.0,106,1464,4,0.0186,0.0407,0.0107,0.0877,-3.8096,-0.1342,0.3153,1.0,1.0
26205.95,1,3.0,106,1464,4,0.0186,0.0407,0.0107,0.0877,-3.8096,-0.1342,0.3153,0.0,0.0
26789.05,1,3.0,106,1464,4,0.0186,0.0407,0.0107,0.0877,-3.8096,-0.1342,0.3153,0.0,0.0
26984.15,1,3.0,106,1464,4,0.0186,0.0407,0.0107,0.0877,-3.8096,-0.1342,0.3153,0.0,0.0
492449.85,1,3.0,114,1098,4,0.0764,0.1914,0.0434,5.7494,2.1628,1.3098,0.397,1.0,1.0
513801.65,1,3.0,114,1098,4,0.0764,0.1914,0.0434,5.7494,2.1628,1.3098,0.397,0.0,0.0
525730.15,1,3.0,114,1098,4,0.0764,0.1914,0.0434,5.7494,2.1628,1.3098,0.397,1.0,0.0
586722.45,1,3.0,114,1098,4,0.0764,0.1914,0.0434,5.7494,2.1628,1.3098,0.397,1.0,0.0
129697.8,1,1.0,118,1098,4,0.037,0.0948,0.05,1.8854,1.5165,-0.3495,0.2771,1.0,0.0
130188.75,1,1.0,118,1098,4,0.037,0.0948,0.05,1.8854,1.5165,-0.3495,0.2771,1.0,0.0
135234.9,1,1.0,118,1098,4,0.037,0.0948,0.05,1.8854,1.5165,-0.3495,0.2771,1.0,0.0
123524.95,1,1.0,118,1098,4,0.037,0.0948,0.05,1.8854,1.5165,-0.3495,0.2771,0.0,1.0
34494.15,1,3.0,121,1830,3,0.0838,0.1831,0.0985,0.0142,0.0,-0.2281,0.3333,1.0,1.0
37892.2,1,3.0,121,1830,3,0.0838,0.1831,0.0985,0.0142,0.0,-0.2281,0.3333,0.0,0.0
40808.4,1,3.0,121,1830,3,0.0838,0.1831,0.0985,0.0142,0.0,-0.2281,0.3333,0.0,0.0
55353.85,1,3.0,122,1830,3,0.0527,0.1064,0.0836,0.0118,0.0,-1.4154,0.4525,1.0,1.0
59984.1,1,3.0,122,1830,3,0.0527,0.1064,0.0836,0.0118,0.0,-1.4154,0.4525,0.0,0.0
61245.75,1,3.0,122,1830,3,0.0527,0.1064,0.0836,0.0118,0.0,-1.4154,0.4525,0.0,0.0
72232.55,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,0.0,0.0
72157.75,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,1.0,1.0
79416.4,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,1.0,0.0
88102.55,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,0.0,0.0
88891.0,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,1.0,0.0
90358.15,1,3.0,158,366,6,0.1027,0.2522,0.001,0.0171,-2.514,-0.3107,0.3761,1.0,0.0
58888.55,1,3.0,160,366,3,0.0322,0.0652,0.045,0.3708,0.0,-1.0455,0.3567,0.0,1.0
61537.75,1,3.0,160,366,3,0.0322,0.0652,0.045,0.3708,0.0,-1.0455,0.3567,1.0,0.0
62727.75,1,3.0,160,366,3,0.0322,0.0652,0.045,0.3708,0.0,-1.0455,0.3567,1.0,0.0
26405.3,1,3.0,161,732,5,0.0722,0.1906,0.0048,0.0234,0.7399,0.9616,0.3764,1.0,1.0
26530.9,1,3.0,161,732,5,0.0722,0.1906,0.0048,0.0234,0.7399,0.9616,0.3764,0.0,0.0
28486.05,1,3.0,161,732,5,0.0722,0.1906,0.0048,0.0234,0.7399,0.9616,0.3764,1.0,0.0
28537.8,1,3.0,161,732,5,0.0722,0.1906,0.0048,0.0234,0.7399,0.9616,0.3764,1.0,0.0
31439.1,1,3.0,161,732,5,0.0722,0.1906,0.0048,0.0234,0.7399,0.9616,0.3764,0.0,0.0
39048.8,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,1.0,1.0
42048.9,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,1.0,0.0
44088.9,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,1.0,0.0
45360.6,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,0.0,0.0
45564.45,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,1.0,0.0
49833.25,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,0.0,0.0
51918.45,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,1.0,0.0
68538.35,1,3.0,165,732,8,0.189,0.7552,0.0768,1.1448,3.8436,1.7976,0.4386,0.0,0.0
78267.0,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,0.0,1.0
81542.0,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,1.0,0.0
81667.0,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,1.0,0.0
85143.5,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,1.0,0.0
91466.45,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,0.0,0.0
94150.6,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,0.0,0.0
98622.45,1,3.0,166,732,7,0.0867,0.2601,0.0418,1.4708,-1.4405,0.4114,0.2615,1.0,0.0
316993.45,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,1.0,1.0
320401.3,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,1.0,0.0
336421.85,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,0.0,0.0
341519.55,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,1.0,0.0
357887.05,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,1.0,0.0
369292.2,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,1.0,0.0
377411.55,1,3.0,186,732,7,0.0676,0.1906,0.0108,0.0709,-1.5869,0.111,0.2293,0.0,0.0
422854.3,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,1.0,1.0
426695.55,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,1.0,0.0
470166.9,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,0.0,0.0
512498.7,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,1.0,0.0
515253.0,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,1.0,0.0
518804.0,1,2.0,191,732,6,0.0935,0.2269,0.0091,0.1487,-2.3584,-0.4507,0.4343,0.0,0.0
390349.2,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,1.0,1.0
404351.65,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,1.0,0.0
421322.8,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
424186.05,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
436585.3,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
437221.25,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
447243.9,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
481188.2,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,1.0,0.0
483947.6,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,1.0,0.0
499769.3,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,1.0,0.0
524532.1,1,3.0,221,1830,11,0.0933,0.3438,0.0359,6.4417,-0.7851,0.4137,0.2124,0.0,0.0
45064.3,1,3.0,223,2196,4,0.0355,0.0896,0.0348,0.4045,1.0387,0.3105,0.25,1.0,1.0
46632.75,1,3.0,223,2196,4,0.0355,0.0896,0.0348,0.4045,1.0387,0.3105,0.25,0.0,0.0
47175.7,1,3.0,223,2196,4,0.0355,0.0896,0.0348,0.4045,1.0387,0.3105,0.25,1.0,0.0
49103.25,1,3.0,223,2196,4,0.0355,0.0896,0.0348,0.4045,1.0387,0.3105,0.25,1.0,0.0
114865.6,1,1.0,227,366,3,0.0488,0.1026,0.056,1.8224,0.0,-0.2755,0.3333,1.0,0.0
108769.7,1,1.0,227,366,3,0.0488,0.1026,0.056,1.8224,0.0,-0.2755,0.3333,1.0,1.0
119931.3,1,1.0,227,366,3,0.0488,0.1026,0.056,1.8224,0.0,-0.2755,0.3333,1.0,0.0
341626.75,1,3.0,237,732,3,0.0364,0.0739,0.0517,2.9457,0.0,-1.0873,0.366,1.0,0.0
348848.9,1,3.0,237,732,3,0.0364,0.0739,0.0517,2.9457,0.0,-1.0873,0.366,1.0,0.0
324828.35,1,3.0,237,732,3,0.0364,0.0739,0.0517,2.9457,0.0,-1.0873,0.366,1.0,1.0
143641.25,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,0.0,0.0
129804.05,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,1.0,1.0
145335.65,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,1.0,0.0
155791.75,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,1.0,0.0
159320.6,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,1.0,0.0
165569.7,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,0.0,0.0
151441.6,1,2.0,238,1098,7,0.0786,0.2755,0.1066,0.9818,0.3359,-0.5883,0.244,0.0,0.0
67845.35,1,3.0,240,1464,5,0.0822,0.2383,0.0515,0.8415,0.3596,0.6878,0.222,1.0,0.0
70342.95,1,3.0,240,1464,5,0.0822,0.2383,0.0515,0.8415,0.3596,0.6878,0.222,1.0,0.0
73409.6,1,3.0,240,1464,5,0.0822,0.2383,0.0515,0.8415,0.3596,0.6878,0.222,1.0,0.0
64523.1,1,3.0,240,1464,5,0.0822,0.2383,0.0515,0.8415,0.3596,0.6878,0.222,1.0,1.0
79898.4,1,3.0,240,1464,5,0.0822,0.2383,0.0515,0.8415,0.3596,0.6878,0.222,0.0,0.0
116009.5,1,3.0,248,2196,5,0.1143,0.3626,0.2064,0.3545,2.1602,-1.434,0.3863,1.0,0.0
109410.75,1,3.0,248,2196,5,0.1143,0.3626,0.2064,0.3545,2.1602,-1.434,0.3863,1.0,0.0
110833.5,1,3.0,248,2196,5,0.1143,0.3626,0.2064,0.3545,2.1602,-1.434,0.3863,1.0,0.0
102712.1,1,3.0,248,2196,5,0.1143,0.3626,0.2064,0.3545,2.1602,-1.434,0.3863,1.0,0.0
85137.4,1,3.0,248,2196,5,0.1143,0.3626,0.2064,0.3545,2.1602,-1.434,0.3863,0.0,1.0
63572.7,1,3.0,265,1098,3,0.0256,0.0525,0.0266,0.0411,0.0,-0.0451,0.3333,0.0,1.0
65265.9,1,3.0,265,1098,3,0.0256,0.0525,0.0266,0.0411,0.0,-0.0451,0.3333,0.0,0.0
66908.9,1,3.0,265,1098,3,0.0256,0.0525,0.0266,0.0411,0.0,-0.0451,0.3333,1.0,0.0
3310586.5,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,0.0,0.0
3082471.75,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,0.0,0.0
3442191.15,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,0.0,0.0
3069311.3,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,0.0,1.0
3828231.45,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,1.0,0.0
3398322.95,1,3.0,280,732,6,0.0834,0.2473,0.0043,0.0828,0.8764,0.8614,0.342,0.0,0.0
1434696.95,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1546314.05,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1568216.9,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1670430.05,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1816448.8,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1852953.5,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1955166.65,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1385693.4,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,1.0
1414897.15,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
1524411.25,0,3.0,282,1464,10,0.123,0.411,0.0211,2.3175,-1.0625,0.5649,0.2795,0.0,0.0
214921.7,1,1.0,284,1464,2,0.0224,0.0322,0.0322,28.2441,0.0,0.0,0.5,1.0,1.0
221850.85,1,1.0,284,1464,2,0.0224,0.0322,0.0322,28.2441,0.0,0.0,0.5,0.0,0.0
185103.45,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,0.0,1.0
215499.45,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,1.0,0.0
222069.5,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,0.0,0.0
223209.55,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,1.0,0.0
237292.95,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,0.0,0.0
243746.3,1,3.0,291,1464,6,0.0928,0.3168,0.1642,22.466,1.7022,-1.0846,0.3517,1.0,0.0
28808.9,1,3.0,298,2196,3,0.1615,0.3872,0.217,1.9788,0.0,-0.3587,0.3333,0.0,1.0
35059.35,1,3.0,298,2196,3,0.1615,0.3872,0.217,1.9788,0.0,-0.3587,0.3333,0.0,0.0
39964.25,1,3.0,298,2196,3,0.1615,0.3872,0.217,1.9788,0.0,-0.3587,0.3333,1.0,0.0
64459.25,1,3.0,317,1830,3,0.0403,0.0777,0.0679,0.0525,0.0,-1.6278,0.5403,0.0,1.0
68834.35,1,3.0,317,1830,3,0.0403,0.0777,0.0679,0.0525,0.0,-1.6278,0.5403,1.0,0.0
69467.05,1,3.0,317,1830,3,0.0403,0.0777,0.0679,0.0525,0.0,-1.6278,0.5403,1.0,0.0
