Bid_value,Collusive_competitor,Contract_type,Tender,Date,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original,Winner
1048921.2,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,1.0,0.0
1053682.2,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,1.0,0.0
1171766.7,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,1.0,0.0
1173791.45,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,0.0,0.0
1222114.05,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,1.0,0.0
1307571.7,1,2.0,697,2928,7,0.1087,0.3857,0.1116,-81.3714,-0.5822,-0.1704,0.1983,1.0,0.0
534784.45,1,2.0,699,3294,4,0.1646,0.3451,0.0168,-3.2403,-5.9609,-0.0063,0.4908,1.0,1.0
543782.15,1,2.0,699,3294,4,0.1646,0.3451,0.0168,-3.2403,-5.9609,-0.0063,0.4908,1.0,0.0
717638.4,1,2.0,699,3294,4,0.1646,0.3451,0.0168,-3.2403,-5.9609,-0.0063,0.4908,0.0,0.0
719328.6,1,2.0,699,3294,4,0.1646,0.3451,0.0168,-3.2403,-5.9609,-0.0063,0.4908,1.0,0.0
194235.2,1,1.0,700,3294,5,0.0692,0.1656,0.0262,-0.2484,-2.7891,-0.5661,0.399,0.0,1.0
199318.1,1,1.0,700,3294,5,0.0692,0.1656,0.0262,-0.2484,-2.7891,-0.5661,0.399,1.0,0.0
219931.8,1,1.0,700,3294,5,0.0692,0.1656,0.0262,-0.2484,-2.7891,-0.5661,0.399,1.0,0.0
222936.45,1,1.0,700,3294,5,0.0692,0.1656,0.0262,-0.2484,-2.7891,-0.5661,0.399,1.0,0.0
226397.15,1,1.0,700,3294,5,0.0692,0.1656,0.0262,-0.2484,-2.7891,-0.5661,0.399,1.0,0.0
162579.25,1,1.0,701,3294,4,0.1757,0.5277,0.1902,31.9608,0.2543,0.2049,0.25,0.0,1.0
193508.35,1,1.0,701,3294,4,0.1757,0.5277,0.1902,31.9608,0.2543,0.2049,0.25,0.0,0.0
212046.05,1,1.0,701,3294,4,0.1757,0.5277,0.1902,31.9608,0.2543,0.2049,0.25,1.0,0.0
248365.3,1,1.0,701,3294,4,0.1757,0.5277,0.1902,31.9608,0.2543,0.2049,0.25,1.0,0.0
294335.05,1,1.0,702,3294,4,0.1146,0.2612,0.0246,-4.6317,-4.6648,0.1732,0.4058,1.0,1.0
301580.8,1,1.0,702,3294,4,0.1146,0.2612,0.0246,-4.6317,-4.6648,0.1732,0.4058,1.0,0.0
352630.8,1,1.0,702,3294,4,0.1146,0.2612,0.0246,-4.6317,-4.6648,0.1732,0.4058,1.0,0.0
371214.3,1,1.0,702,3294,4,0.1146,0.2612,0.0246,-4.6317,-4.6648,0.1732,0.4058,1.0,0.0
124311.65,1,1.0,704,3294,4,0.0826,0.2163,0.0669,20.8254,1.2398,0.7676,0.2893,1.0,1.0
132633.65,1,1.0,704,3294,4,0.0826,0.2163,0.0669,20.8254,1.2398,0.7676,0.2893,0.0,0.0
136700.95,1,1.0,704,3294,4,0.0826,0.2163,0.0669,20.8254,1.2398,0.7676,0.2893,1.0,0.0
151202.1,1,1.0,704,3294,4,0.0826,0.2163,0.0669,20.8254,1.2398,0.7676,0.2893,0.0,0.0
317217.08,1,1.0,706,3660,4,0.1381,0.4103,0.2284,20.1406,1.603,-0.4315,0.3067,1.0,1.0
389681.82,1,1.0,706,3660,4,0.1381,0.4103,0.2284,20.1406,1.603,-0.4315,0.3067,1.0,0.0
390364.38,1,1.0,706,3660,4,0.1381,0.4103,0.2284,20.1406,1.603,-0.4315,0.3067,1.0,0.0
447380.12,1,1.0,706,3660,4,0.1381,0.4103,0.2284,20.1406,1.603,-0.4315,0.3067,0.0,0.0
1340313.0,1,1.0,707,3660,4,0.082,0.1996,0.038,-38.1236,-2.1354,0.4259,0.3096,0.0,1.0
1391241.05,1,1.0,707,3660,4,0.082,0.1996,0.038,-38.1236,-2.1354,0.4259,0.3096,1.0,0.0
1506619.2,1,1.0,707,3660,4,0.082,0.1996,0.038,-38.1236,-2.1354,0.4259,0.3096,1.0,0.0
1607860.4,1,1.0,707,3660,4,0.082,0.1996,0.038,-38.1236,-2.1354,0.4259,0.3096,1.0,0.0
181901.8,1,1.0,712,3294,3,0.0482,0.0885,0.0051,-1.6738,0.0,1.7112,0.6085,1.0,1.0
182838.45,1,1.0,712,3294,3,0.0482,0.0885,0.0051,-1.6738,0.0,1.7112,0.6085,1.0,0.0
198007.15,1,1.0,712,3294,3,0.0482,0.0885,0.0051,-1.6738,0.0,1.7112,0.6085,1.0,0.0
513415.8,1,3.0,723,3294,5,0.2723,0.8855,0.1111,-9.736,3.4803,1.8038,0.4868,1.0,0.0
462090.05,1,3.0,723,3294,5,0.2723,0.8855,0.1111,-9.736,3.4803,1.8038,0.4868,1.0,1.0
532283.4,1,3.0,723,3294,5,0.2723,0.8855,0.1111,-9.736,3.4803,1.8038,0.4868,0.0,0.0
590246.8,1,3.0,723,3294,5,0.2723,0.8855,0.1111,-9.736,3.4803,1.8038,0.4868,0.0,0.0
871256.2,1,3.0,723,3294,5,0.2723,0.8855,0.1111,-9.736,3.4803,1.8038,0.4868,0.0,0.0
1145705.06,1,1.0,755,2562,5,0.0325,0.0802,0.0057,-22.8858,-0.8068,0.8299,0.3429,1.0,0.0
1091214.2,1,1.0,755,2562,5,0.0325,0.0802,0.0057,-22.8858,-0.8068,0.8299,0.3429,1.0,1.0
1178706.5,1,1.0,755,2562,5,0.0325,0.0802,0.0057,-22.8858,-0.8068,0.8299,0.3429,1.0,0.0
1097479.94,1,1.0,755,2562,5,0.0325,0.0802,0.0057,-22.8858,-0.8068,0.8299,0.3429,1.0,0.0
1113709.25,1,1.0,755,2562,5,0.0325,0.0802,0.0057,-22.8858,-0.8068,0.8299,0.3429,1.0,0.0
308625.8,1,1.0,759,2928,5,0.1168,0.3266,0.0311,4.4215,-0.9383,0.524,0.3049,1.0,0.0
232637.6,1,1.0,759,2928,5,0.1168,0.3266,0.0311,4.4215,-0.9383,0.524,0.3049,1.0,1.0
239863.85,1,1.0,759,2928,5,0.1168,0.3266,0.0311,4.4215,-0.9383,0.524,0.3049,1.0,0.0
280642.55,1,1.0,759,2928,5,0.1168,0.3266,0.0311,4.4215,-0.9383,0.524,0.3049,1.0,0.0
263145.35,1,1.0,759,2928,5,0.1168,0.3266,0.0311,4.4215,-0.9383,0.524,0.3049,1.0,0.0
327477.85,0,3.0,762,3294,4,0.2953,0.9553,0.2589,-9.2067,2.5127,1.347,0.4381,0.0,0.0
337635.7,0,3.0,762,3294,4,0.2953,0.9553,0.2589,-9.2067,2.5127,1.347,0.4381,0.0,0.0
508634.3,0,3.0,762,3294,4,0.2953,0.9553,0.2589,-9.2067,2.5127,1.347,0.4381,0.0,0.0
260136.75,0,3.0,762,3294,4,0.2953,0.9553,0.2589,-9.2067,2.5127,1.347,0.4381,0.0,1.0
178041.55,1,1.0,765,3294,3,0.1385,0.3106,0.2484,3.5026,0.0,-1.4568,0.4663,1.0,1.0
233338.7,1,1.0,765,3294,3,0.1385,0.3106,0.2484,3.5026,0.0,-1.4568,0.4663,1.0,0.0
222258.4,1,1.0,765,3294,3,0.1385,0.3106,0.2484,3.5026,0.0,-1.4568,0.4663,1.0,0.0
80189.35,0,3.0,769,3294,3,0.2763,0.7537,0.3434,-0.4987,0.0,0.2649,0.3333,0.0,1.0
107728.15,0,3.0,769,3294,3,0.2763,0.7537,0.3434,-0.4987,0.0,0.2649,0.3333,0.0,0.0
140630.05,0,3.0,769,3294,3,0.2763,0.7537,0.3434,-0.4987,0.0,0.2649,0.3333,0.0,0.0
60387.12,0,3.0,772,3660,3,0.2151,0.5111,0.1512,1.8875,0.0,1.1088,0.3709,0.0,0.0
39962.55,0,3.0,772,3660,3,0.2151,0.5111,0.1512,1.8875,0.0,1.1088,0.3709,0.0,1.0
46003.89,0,3.0,772,3660,3,0.2151,0.5111,0.1512,1.8875,0.0,1.1088,0.3709,0.0,0.0
197537.85,0,3.0,773,3660,3,0.1746,0.4076,0.3374,18.8622,0.0,-1.5317,0.4943,0.0,0.0
207914.6,0,3.0,773,3660,3,0.1746,0.4076,0.3374,18.8622,0.0,-1.5317,0.4943,0.0,0.0
147707.45,0,3.0,773,3660,3,0.1746,0.4076,0.3374,18.8622,0.0,-1.5317,0.4943,0.0,1.0
339952.8,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,0.0
332434.4,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,0.0
298402.65,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,1.0
326102.8,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,0.0
322985.6,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,0.0
320568.8,1,1.0,774,3660,6,0.0436,0.1392,0.0743,-3.0898,2.0881,-1.107,0.3668,1.0,0.0
39330.35,1,1.0,775,3660,5,0.072,0.2185,0.1133,14.0175,1.3233,-0.7925,0.3186,1.0,0.0
37650.6,1,1.0,775,3660,5,0.072,0.2185,0.1133,14.0175,1.3233,-0.7925,0.3186,1.0,0.0
36253.1,1,1.0,775,3660,5,0.072,0.2185,0.1133,14.0175,1.3233,-0.7925,0.3186,1.0,0.0
32278.6,1,1.0,775,3660,5,0.072,0.2185,0.1133,14.0175,1.3233,-0.7925,0.3186,1.0,1.0
35935.45,1,1.0,775,3660,5,0.072,0.2185,0.1133,14.0175,1.3233,-0.7925,0.3186,1.0,0.0
214725.0,0,3.0,778,3660,3,0.1463,0.3436,0.1801,0.5616,0.0,-0.145,0.3333,0.0,0.0
181950.6,0,3.0,778,3660,3,0.1463,0.3436,0.1801,0.5616,0.0,-0.145,0.3333,0.0,1.0
244473.5,0,3.0,778,3660,3,0.1463,0.3436,0.1801,0.5616,0.0,-0.145,0.3333,0.0,0.0
217528.95,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,0.0
213579.25,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,0.0
213082.4,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,0.0
192371.55,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,0.0
197456.5,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,0.0
173534.3,1,1.0,779,3660,6,0.0837,0.2535,0.1086,2.1657,-0.0747,-0.8939,0.3989,1.0,1.0
329787.95,1,1.0,780,3660,5,0.0924,0.2735,0.1105,-53.5681,-0.6039,-0.1097,0.204,1.0,0.0
377325.3,1,1.0,780,3660,5,0.0924,0.2735,0.1105,-53.5681,-0.6039,-0.1097,0.204,1.0,0.0
329032.25,1,1.0,780,3660,5,0.0924,0.2735,0.1105,-53.5681,-0.6039,-0.1097,0.204,1.0,0.0
359995.7,1,1.0,780,3660,5,0.0924,0.2735,0.1105,-53.5681,-0.6039,-0.1097,0.204,1.0,0.0
296301.4,1,1.0,780,3660,5,0.0924,0.2735,0.1105,-53.5681,-0.6039,-0.1097,0.204,1.0,1.0
218504.47,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,1.0
333822.33,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
252984.14,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
283922.49,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
350073.37,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
272548.46,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
281837.18,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
266757.83,1,3.0,782,2562,8,0.1497,0.6021,0.1578,56.5863,-0.0357,0.3752,0.2528,1.0,0.0
555400.67,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,1.0
769269.52,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
623026.97,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
696170.83,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
833619.16,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
666672.71,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
724983.76,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
664074.43,1,3.0,783,2562,8,0.1246,0.5009,0.1218,538.9136,0.148,0.142,0.1406,1.0,0.0
1360830.75,1,2.0,784,2562,5,0.0483,0.1165,0.0351,-167.0724,-2.5008,0.2356,0.3427,1.0,0.0
1313813.9,1,2.0,784,2562,5,0.0483,0.1165,0.0351,-167.0724,-2.5008,0.2356,0.3427,1.0,1.0
1458133.1,1,2.0,784,2562,5,0.0483,0.1165,0.0351,-167.0724,-2.5008,0.2356,0.3427,1.0,0.0
1359985.9,1,2.0,784,2562,5,0.0483,0.1165,0.0351,-167.0724,-2.5008,0.2356,0.3427,1.0,0.0
1466901.3,1,2.0,784,2562,5,0.0483,0.1165,0.0351,-167.0724,-2.5008,0.2356,0.3427,1.0,0.0
459377.4,1,3.0,785,2928,5,0.0578,0.1735,0.0774,-250.0428,1.1595,-0.3638,0.2461,1.0,1.0
512868.55,1,3.0,785,2928,5,0.0578,0.1735,0.0774,-250.0428,1.1595,-0.3638,0.2461,1.0,0.0
539063.0,1,3.0,785,2928,5,0.0578,0.1735,0.0774,-250.0428,1.1595,-0.3638,0.2461,1.0,0.0
494929.0,1,3.0,785,2928,5,0.0578,0.1735,0.0774,-250.0428,1.1595,-0.3638,0.2461,1.0,0.0
501602.05,1,3.0,785,2928,5,0.0578,0.1735,0.0774,-250.0428,1.1595,-0.3638,0.2461,1.0,0.0
171237.65,1,2.0,787,3294,3,0.0984,0.1828,0.0036,-36.4885,0.0,1.7297,0.6469,1.0,0.0
170619.55,1,2.0,787,3294,3,0.0984,0.1828,0.0036,-36.4885,0.0,1.7297,0.6469,1.0,1.0
201812.05,1,2.0,787,3294,3,0.0984,0.1828,0.0036,-36.4885,0.0,1.7297,0.6469,1.0,0.0
38025.95,1,3.0,791,2928,3,0.1667,0.4023,0.2292,69.1001,0.0,-0.4141,0.3333,1.0,1.0
46742.35,1,3.0,791,2928,3,0.1667,0.4023,0.2292,69.1001,0.0,-0.4141,0.3333,1.0,0.0
53322.2,1,3.0,791,2928,3,0.1667,0.4023,0.2292,69.1001,0.0,-0.4141,0.3333,0.0,0.0
118712.25,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,0.0
131675.9,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,0.0
118332.25,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,0.0
146353.2,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,0.0
140000.4,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,0.0
121891.35,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,0.0,0.0
113362.45,1,1.0,796,2928,7,0.0974,0.291,0.0438,-8.3882,-1.2242,0.6298,0.3129,1.0,1.0
61890.75,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,1.0
72393.8,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,0.0
80237.65,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,0.0
85828.8,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,0.0
76665.55,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,0.0
71428.7,1,3.0,797,3294,6,0.1101,0.3868,0.1541,-57.0265,0.3887,-0.3419,0.2318,1.0,0.0
47303.6,0,3.0,798,3294,2,0.0508,0.0746,0.0746,18.2406,0.0,0.0,0.5,0.0,0.0
44021.75,0,3.0,798,3294,2,0.0508,0.0746,0.0746,18.2406,0.0,0.0,0.5,0.0,1.0
82520.05,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,1.0,1.0
84430.8,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,1.0,0.0
106830.75,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,0.0,0.0
89433.75,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,1.0,0.0
87561.95,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,1.0,0.0
88593.15,1,1.0,799,3660,6,0.0968,0.2946,0.0232,-3.3312,4.2777,1.9493,0.5489,1.0,0.0
47576.9,1,1.0,801,2562,3,0.095,0.206,0.1485,241.9898,0.0,-1.1797,0.3876,1.0,0.0
41426.3,1,1.0,801,2562,3,0.095,0.206,0.1485,241.9898,0.0,-1.1797,0.3876,0.0,1.0
49958.15,1,1.0,801,2562,3,0.095,0.206,0.1485,241.9898,0.0,-1.1797,0.3876,1.0,0.0
162419.85,1,3.0,809,3294,3,0.0419,0.0794,0.0103,3.7562,0.0,1.6224,0.5373,1.0,0.0
160767.7,1,3.0,809,3294,3,0.0419,0.0794,0.0103,3.7562,0.0,1.6224,0.5373,1.0,1.0
173536.55,1,3.0,809,3294,3,0.0419,0.0794,0.0103,3.7562,0.0,1.6224,0.5373,1.0,0.0
133136.7,1,3.0,821,3294,4,0.0628,0.1429,0.0065,2.3196,1.4313,1.3891,0.4543,1.0,0.0
151177.6,1,3.0,821,3294,4,0.0628,0.1429,0.0065,2.3196,1.4313,1.3891,0.4543,1.0,0.0
138946.95,1,3.0,821,3294,4,0.0628,0.1429,0.0065,2.3196,1.4313,1.3891,0.4543,0.0,0.0
132272.1,1,3.0,821,3294,4,0.0628,0.1429,0.0065,2.3196,1.4313,1.3891,0.4543,1.0,1.0
399570.55,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
387714.5,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
401386.2,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
385535.65,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
514476.2,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
496783.65,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,0.0
376223.9,1,2.0,822,2562,7,0.1353,0.3675,0.0248,59.1549,-0.703,1.1684,0.5323,1.0,1.0
148134.9,1,1.0,836,2562,2,0.0293,0.0423,0.0423,-4.4582,0.0,0.0,0.5,1.0,1.0
154404.4,1,1.0,836,2562,2,0.0293,0.0423,0.0423,-4.4582,0.0,0.0,0.5,1.0,0.0
88507.25,1,1.0,837,2562,2,0.1266,0.1966,0.1966,-32.1383,0.0,0.0,0.5,1.0,1.0
105905.85,1,1.0,837,2562,2,0.1266,0.1966,0.1966,-32.1383,0.0,0.0,0.5,1.0,0.0
30191.45,0,3.0,838,2928,2,0.0037,0.0053,0.0053,-71.4025,0.0,0.0,0.5,0.0,1.0
30350.6,0,3.0,838,2928,2,0.0037,0.0053,0.0053,-71.4025,0.0,0.0,0.5,0.0,0.0
22156.1,0,3.0,839,2928,2,0.0399,0.0581,0.0581,13.117,0.0,0.0,0.5,0.0,0.0
20940.35,0,3.0,839,2928,2,0.0399,0.0581,0.0581,13.117,0.0,0.0,0.5,0.0,1.0
80436.25,0,3.0,841,3294,4,0.106,0.2542,0.0515,0.6055,-3.9983,0.048,0.2973,0.0,1.0
100885.05,0,3.0,841,3294,4,0.106,0.2542,0.0515,0.6055,-3.9983,0.048,0.2973,0.0,0.0
84581.95,0,3.0,841,3294,4,0.106,0.2542,0.0515,0.6055,-3.9983,0.048,0.2973,0.0,0.0
96143.5,0,3.0,841,3294,4,0.106,0.2542,0.0515,0.6055,-3.9983,0.048,0.2973,0.0,0.0
169123.65,0,3.0,842,3294,2,0.0193,0.0276,0.0276,-8.2276,0.0,0.0,0.5,0.0,0.0
164575.75,0,3.0,842,3294,2,0.0193,0.0276,0.0276,-8.2276,0.0,0.0,0.5,0.0,1.0
99773.05,1,1.0,844,3660,3,0.1083,0.2368,0.1773,-6.8079,0.0,-1.2882,0.4153,1.0,1.0
123403.3,1,1.0,844,3660,3,0.1083,0.2368,0.1773,-6.8079,0.0,-1.2882,0.4153,1.0,0.0
117462.95,1,1.0,844,3660,3,0.1083,0.2368,0.1773,-6.8079,0.0,-1.2882,0.4153,1.0,0.0
16070.4,0,3.0,845,3660,2,0.0008,0.0011,0.0011,4340.4135,0.0,0.0,0.5,0.0,1.0
16087.7,0,3.0,845,3660,2,0.0008,0.0011,0.0011,4340.4135,0.0,0.0,0.5,0.0,0.0
363396.85,1,3.0,851,3294,4,0.063,0.1642,0.0725,22.0788,0.4919,-0.2619,0.25,1.0,0.0
328998.8,1,3.0,851,3294,4,0.063,0.1642,0.0725,22.0788,0.4919,-0.2619,0.25,1.0,1.0
352863.8,1,3.0,851,3294,4,0.063,0.1642,0.0725,22.0788,0.4919,-0.2619,0.25,0.0,0.0
383009.8,1,3.0,851,3294,4,0.063,0.1642,0.0725,22.0788,0.4919,-0.2619,0.25,1.0,0.0
546314.55,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
599812.15,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,0.0,0.0
558135.15,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
539483.35,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
537792.55,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
652713.55,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
571142.1,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
517356.05,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
544412.25,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
679071.65,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,0.0
589411.05,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,0.0,0.0
514665.35,1,3.0,858,2562,12,0.0902,0.3194,0.0052,-38.8128,0.5437,1.1299,0.3231,1.0,1.0
248120.4,1,3.0,860,2928,5,0.1769,0.5279,0.0788,-26.3327,0.9631,1.2457,0.4263,0.0,0.0
288133.8,1,3.0,860,2928,5,0.1769,0.5279,0.0788,-26.3327,0.9631,1.2457,0.4263,1.0,0.0
245194.35,1,3.0,860,2928,5,0.1769,0.5279,0.0788,-26.3327,0.9631,1.2457,0.4263,1.0,0.0
227280.05,1,3.0,860,2928,5,0.1769,0.5279,0.0788,-26.3327,0.9631,1.2457,0.4263,1.0,1.0
347250.8,1,3.0,860,2928,5,0.1769,0.5279,0.0788,-26.3327,0.9631,1.2457,0.4263,1.0,0.0
156102.05,1,3.0,861,2928,5,0.1642,0.4785,0.0526,1.4456,1.6804,1.4088,0.4186,0.0,0.0
174637.85,1,3.0,861,2928,5,0.1642,0.4785,0.0526,1.4456,1.6804,1.4088,0.4186,1.0,0.0
151189.3,1,3.0,861,2928,5,0.1642,0.4785,0.0526,1.4456,1.6804,1.4088,0.4186,1.0,0.0
143632.65,1,3.0,861,2928,5,0.1642,0.4785,0.0526,1.4456,1.6804,1.4088,0.4186,1.0,1.0
212358.25,1,3.0,861,2928,5,0.1642,0.4785,0.0526,1.4456,1.6804,1.4088,0.4186,1.0,0.0
185126.6,1,3.0,862,3660,3,0.0532,0.0984,0.0065,31.2697,0.0,1.705,0.6008,1.0,1.0
186326.45,1,3.0,862,3660,3,0.0532,0.0984,0.0065,31.2697,0.0,1.705,0.6008,1.0,0.0
203335.8,1,3.0,862,3660,3,0.0532,0.0984,0.0065,31.2697,0.0,1.705,0.6008,1.0,0.0
582588.6,1,3.0,863,3660,5,0.1375,0.3653,0.0228,16.9968,-2.525,-0.0304,0.3376,1.0,0.0
666675.9,1,3.0,863,3660,5,0.1375,0.3653,0.0228,16.9968,-2.525,-0.0304,0.3376,1.0,0.0
488301.65,1,3.0,863,3660,5,0.1375,0.3653,0.0228,16.9968,-2.525,-0.0304,0.3376,1.0,1.0
631691.3,1,3.0,863,3660,5,0.1375,0.3653,0.0228,16.9968,-2.525,-0.0304,0.3376,1.0,0.0
499437.05,1,3.0,863,3660,5,0.1375,0.3653,0.0228,16.9968,-2.525,-0.0304,0.3376,1.0,0.0
667013.8,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,0.0
880566.65,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,0.0
547387.55,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,1.0
684543.75,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,0.0
559103.75,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,0.0
740210.5,1,2.0,864,3660,6,0.1816,0.6087,0.0214,-1219.2652,0.2453,0.6739,0.2982,1.0,0.0
86524.9,1,3.0,865,3660,4,0.1275,0.3211,0.06,24.0053,-3.0069,0.2721,0.3132,1.0,0.0
107838.75,1,3.0,865,3660,4,0.1275,0.3211,0.06,24.0053,-3.0069,0.2721,0.3132,0.0,0.0
99373.35,1,3.0,865,3660,4,0.1275,0.3211,0.06,24.0053,-3.0069,0.2721,0.3132,1.0,0.0
