Bid_value,Collusive_competitor,Contract_type,Tender,Date,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original,Winner
397900.0,1,1.0,42,2562,7,0.0924,0.2994,0.0283,0.4437,1.1663,1.1849,0.3917,1.0,0.0
411786.65,1,1.0,42,2562,7,0.0924,0.2994,0.0283,0.4437,1.1663,1.1849,0.3917,1.0,0.0
444539.25,1,1.0,42,2562,7,0.0924,0.2994,0.0283,0.4437,1.1663,1.1849,0.3917,1.0,0.0
430230.55,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
338275.55,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
333514.65,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,1.0
414965.95,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
392755.8,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
351046.9,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
397129.8,1,1.0,43,2562,7,0.1017,0.29,0.0143,0.1379,-1.9629,-0.0519,0.2473,1.0,0.0
849666.9,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,0.0,1.0
849866.85,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,0.0,0.0
899999.95,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,0.0,0.0
918598.95,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,1.0,0.0
891934.5,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,1.0,0.0
1004349.65,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,1.0,0.0
1035625.35,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,1.0,0.0
1042552.25,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,1.0,0.0
873898.25,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,0.0,0.0
881000.0,1,2.0,44,1464,10,0.0806,0.227,0.0002,0.003,-1.091,0.8032,0.3426,0.0,0.0
592610.5,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,1.0
649379.85,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,1.0,0.0
668575.95,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
700864.95,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
712569.55,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
726817.5,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
728083.25,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
730262.1,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
691442.0,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
766881.15,1,3.0,45,2196,10,0.0711,0.2941,0.0958,1.2447,1.1082,-0.9283,0.2671,0.0,0.0
